committee_id,committee_name,contributor_city,contributor_state,contributor_employer,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd
C00696948,BERNIE 2020,AMHERST,MA,HIGH HORSE BREWING AND BISTRO,2020-02-18 00:00:00,27.00,221.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-03 00:00:00,10.00,1004.59
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-12 00:00:00,2.70,1082.69
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-17 00:00:00,5.00,1120.09
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-03 00:00:00,5.00,978.10
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-15 00:00:00,2.70,1040.50
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-16 00:00:00,50.00,337.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-17 00:00:00,50.00,387.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-01 00:00:00,27.00,669.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-07 00:00:00,27.00,696.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-03 00:00:00,5.00,1455.30
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-11 00:00:00,5.00,1478.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-15 00:00:00,10.00,304.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-26 00:00:00,5.00,201.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-10 00:00:00,10.00,232.60
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-18 00:00:00,10.00,254.67
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-25 00:00:00,5.00,312.67
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-07 00:00:00,6.00,227.80
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-14 00:00:00,2.70,265.50
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-17 00:00:00,10.00,285.50
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-20 00:00:00,50.00,538.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-25 00:00:00,50.00,588.00
C00696948,BERNIE 2020,AMHERST,MA,UMASS,2020-02-19 00:00:00,6.00,1089.90
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-02-19 00:00:00,10.00,572.60
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-03 00:00:00,10.00,250.20
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-28 00:00:00,10.00,311.20
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-14 00:00:00,10.00,202.18
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-26 00:00:00,20.00,242.18
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-04 00:00:00,2.70,434.50
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-28 00:00:00,2.70,744.20
C00696948,BERNIE 2020,AMHERST,MA,WESTERN MASS ORGANIC GARDEN SUPPLY,2020-02-10 00:00:00,27.00,239.00
C00696948,BERNIE 2020,AMHERST,MA,WESTERN MASS ORGANIC GARDEN SUPPLY,2020-02-12 00:00:00,14.20,255.90
C00696948,BERNIE 2020,AMHERST,MA,WESTERN MASS ORGANIC GARDEN SUPPLY,2020-02-29 00:00:00,2.70,347.70
C00696948,BERNIE 2020,AMHERST,MA,WESTERN MASS ORGANIC GARDEN SUPPLY,2020-02-28 00:00:00,14.20,347.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-09 00:00:00,10.00,1072.29
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-07 00:00:00,10.00,1072.29
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-12 00:00:00,2.70,1082.69
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-18 00:00:00,100.00,1277.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-17 00:00:00,5.00,244.67
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-03 00:00:00,50.00,1455.30
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-08 00:00:00,2.70,1463.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,2.70,1636.50
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-07 00:00:00,5.00,1015.10
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-19 00:00:00,3.00,1075.90
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-19 00:00:00,27.00,1075.90
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-22 00:00:00,5.00,1080.90
C00696948,BERNIE 2020,AMHERST,MA,AMHERST DENTAL GROUP,2020-02-12 00:00:00,100.00,1105.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-14 00:00:00,27.00,235.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-12 00:00:00,5.00,1488.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-04 00:00:00,10.00,287.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-22 00:00:00,27.00,356.00
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-01 00:00:00,12.00,230.23
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-11 00:00:00,12.00,254.23
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-04 00:00:00,2.70,206.40
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-15 00:00:00,10.00,265.50
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-19 00:00:00,2.70,290.90
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-24 00:00:00,2.70,748.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-27 00:00:00,2.70,751.40
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-11 00:00:00,5.00,1478.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-12 00:00:00,5.00,1488.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-15 00:00:00,54.00,1598.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-25 00:00:00,27.00,1625.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-27 00:00:00,10.00,2393.93
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-25 00:00:00,27.00,383.00
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-11 00:00:00,5.00,237.80
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-20 00:00:00,27.00,275.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-23 00:00:00,27.00,356.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-11 00:00:00,2.70,464.90
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,10.00,211.70
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-05 00:00:00,12.00,242.23
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-29 00:00:00,15.00,313.93
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-20 00:00:00,15.00,305.90
C00696948,BERNIE 2020,AMHERST,MA,UMASS,2020-02-29 00:00:00,27.00,226.00
C00696948,BERNIE 2020,AMHERST,MA,UMASS,2020-02-28 00:00:00,54.00,226.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-02-11 00:00:00,10.00,535.60
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-14 00:00:00,5.00,2113.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-07 00:00:00,100.00,1803.94
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-21 00:00:00,50.00,1853.94
C00696948,BERNIE 2020,AMHERST,MA,VERIZON,2020-02-28 00:00:00,27.00,217.00
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-03 00:00:00,27.00,324.00
C00696948,BERNIE 2020,AMHERST,MA,WESTERN MASS ORGANIC GARDEN SUPPLY,2020-02-22 00:00:00,14.20,319.70
C00696948,BERNIE 2020,AMHERST,MA,WESTERN MASS ORGANIC GARDEN SUPPLY,2020-02-29 00:00:00,4.20,347.70
C00696948,BERNIE 2020,AMHERST,MA,WORCESTER STATE UNIVERSITY,2020-02-29 00:00:00,27.00,243.00
C00696948,BERNIE 2020,AMHERST,MA,WORCESTER STATE UNIVERSITY,2020-02-22 00:00:00,27.00,216.00
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-26 00:00:00,270.00,2634.00
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-08 00:00:00,5.00,485.81
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-03 00:00:00,69.00,250.20
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-03 00:00:00,10.00,250.20
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-19 00:00:00,3.00,257.67
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-29 00:00:00,10.00,322.67
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-02 00:00:00,100.00,2108.00
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-11 00:00:00,2.70,475.00
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-22 00:00:00,54.00,645.10
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-29 00:00:00,15.00,766.40
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-07 00:00:00,5.00,1463.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,2.70,1636.50
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,2.70,1636.50
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-29 00:00:00,2.70,1636.50
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-13 00:00:00,2.70,477.70
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-19 00:00:00,27.00,507.40
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-28 00:00:00,27.00,744.20
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-16 00:00:00,2.70,480.40
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-21 00:00:00,27.00,645.10
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-26 00:00:00,2.70,684.80
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-08 00:00:00,27.00,1015.10
C00696948,BERNIE 2020,AMHERST,MA,CAPACIDAD,2020-02-25 00:00:00,10.00,264.62
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-14 00:00:00,2.70,230.54
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-19 00:00:00,10.00,245.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-21 00:00:00,18.41,263.41
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-01 00:00:00,2.70,1228.74
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-05 00:00:00,2.70,209.10
C00696948,BERNIE 2020,AMHERST,MA,TAPESTRY HEALTH SYSTEMS,2020-02-17 00:00:00,10.00,261.00
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-03 00:00:00,15.00,250.20
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-03 00:00:00,20.20,250.20
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-28 00:00:00,10.00,311.20
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-28 00:00:00,14.00,311.20
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-08 00:00:00,5.00,222.60
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-15 00:00:00,2.07,239.67
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-11 00:00:00,12.00,521.81
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-16 00:00:00,6.00,544.81
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-18 00:00:00,10.00,554.81
C00696948,BERNIE 2020,AMHERST,MA,UMASSFIVE FCU,2020-02-19 00:00:00,10.00,547.58
C00696948,BERNIE 2020,AMHERST,MA,CAPACIDAD,2020-02-06 00:00:00,5.38,224.88
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-25 00:00:00,100.00,327.00
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-05 00:00:00,13.90,475.81
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-19 00:00:00,12.00,566.81
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-23 00:00:00,12.00,590.81
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-23 00:00:00,12.00,590.81
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-29 00:00:00,10.00,603.51
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-11 00:00:00,2.70,475.00
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-21 00:00:00,27.00,645.10
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-23 00:00:00,27.00,645.10
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-28 00:00:00,27.00,744.20
C00696948,BERNIE 2020,AMHERST,MA,UMASSFIVE FCU,2020-02-25 00:00:00,27.00,584.58
C00697441,WIN THE ERA PAC,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-01 00:00:00,25.00,208.00
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS AMHERST,2020-02-22 00:00:00,3.00,354.48
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-02-07 00:00:00,27.00,402.10
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-16 00:00:00,27.00,300.94
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS,2020-02-04 00:00:00,100.00,220.20
C00696948,BERNIE 2020,AMHERST,MA,,2020-02-29 00:00:00,100.00,750.00
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-21 00:00:00,2.70,286.24
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-23 00:00:00,27.00,290.41
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-01 00:00:00,3.00,1350.30
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-13 00:00:00,2.70,1490.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-16 00:00:00,54.00,1598.70
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-15 00:00:00,12.00,544.81
C00696948,BERNIE 2020,AMHERST,MA,UMASSFIVE FCU,2020-02-20 00:00:00,10.00,557.58
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-29 00:00:00,100.00,1468.74
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-21 00:00:00,27.00,356.00
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-15 00:00:00,12.00,266.23
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-21 00:00:00,15.00,283.93
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-11 00:00:00,5.00,237.80
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-12 00:00:00,5.00,242.80
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-14 00:00:00,5.00,265.50
C00696948,BERNIE 2020,AMHERST,MA,UMASS,2020-02-28 00:00:00,10.00,226.00
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS AMHERST,2020-02-25 00:00:00,3.00,383.68
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS AMHERST,2020-02-16 00:00:00,3.00,342.48
C00696948,BERNIE 2020,AMHERST,MA,BERKSHIRE BANK,2020-02-27 00:00:00,100.00,389.30
C00696948,BERNIE 2020,AMHERST,MA,WAY FINDERS INC.,2019-09-15 00:00:00,100.00,300.00
C00696948,BERNIE 2020,AMHERST,MA,WAY FINDERS INC.,2019-09-14 00:00:00,100.00,300.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-15 00:00:00,75.00,225.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-07-02 00:00:00,100.00,673.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-07-14 00:00:00,5.00,678.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-07-29 00:00:00,200.00,878.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-02 00:00:00,100.00,978.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-14 00:00:00,5.00,983.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-19 00:00:00,250.00,1233.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-09-02 00:00:00,100.00,1333.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-09-14 00:00:00,5.00,1338.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-29 00:00:00,100.00,284.10
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-09-03 00:00:00,7.00,291.10
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-09-05 00:00:00,2.70,293.80
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-09-19 00:00:00,5.00,298.80
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-09-30 00:00:00,2.70,301.50
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2019-09-30 00:00:00,27.00,214.00
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2019-08-19 00:00:00,27.00,225.40
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2019-09-23 00:00:00,27.00,252.40
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2019-09-27 00:00:00,2.70,255.10
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2019-09-30 00:00:00,2.70,257.80
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-16 00:00:00,100.00,600.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-31 00:00:00,500.00,1100.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2019-08-19 00:00:00,27.00,202.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2019-09-19 00:00:00,27.00,229.00
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2019-09-24 00:00:00,27.00,204.00
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2019-09-30 00:00:00,27.00,231.00
C00696948,BERNIE 2020,AMHERST,MA,UMASSFIVE,2019-09-27 00:00:00,64.18,264.18
C00696948,BERNIE 2020,AMHERST,MA,UMASSFIVE,2019-09-30 00:00:00,27.00,291.18
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-07-23 00:00:00,1000.00,1000.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2019-08-09 00:00:00,50.00,300.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2019-08-31 00:00:00,50.00,350.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2019-09-30 00:00:00,50.00,400.00
C00696948,BERNIE 2020,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2019-08-22 00:00:00,27.00,218.94
C00696948,BERNIE 2020,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2019-08-26 00:00:00,50.00,268.94
C00696948,BERNIE 2020,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2019-09-14 00:00:00,50.00,318.94
C00696948,BERNIE 2020,AMHERST,MA,,2019-09-12 00:00:00,100.00,400.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-07-13 00:00:00,100.00,301.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-07-17 00:00:00,2.70,303.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-07-29 00:00:00,2.70,306.40
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-07-31 00:00:00,100.00,406.40
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-13 00:00:00,2.70,409.10
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-15 00:00:00,100.00,509.10
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-08-20 00:00:00,10.00,519.10
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2019-09-20 00:00:00,136.14,655.24
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-06-15 00:00:00,50.00,225.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-05-29 00:00:00,100.00,300.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-06-29 00:00:00,100.00,400.00
C00697441,WIN THE ERA PAC,AMHERST,MA,CNA,2019-04-29 00:00:00,250.00,250.00
C00697441,WIN THE ERA PAC,AMHERST,MA,SELF-EMPLOYED,2019-09-26 00:00:00,50.00,240.36
C00697441,WIN THE ERA PAC,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2019-09-11 00:00:00,500.00,500.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-08-17 00:00:00,86.05,213.23
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-07-15 00:00:00,50.00,275.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-08-15 00:00:00,50.00,325.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-09-15 00:00:00,50.00,375.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-09-30 00:00:00,10.00,385.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-07-29 00:00:00,100.00,500.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-08-29 00:00:00,100.00,600.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-09-29 00:00:00,100.00,700.00
C00697441,WIN THE ERA PAC,AMHERST,MA,CNA,2019-09-13 00:00:00,3.00,303.00
C00697441,WIN THE ERA PAC,AMHERST,MA,CNA,2019-08-09 00:00:00,50.00,300.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2019-08-30 00:00:00,10.00,210.00
C00697441,WIN THE ERA PAC,AMHERST,MA,SELF-EMPLOYED,2019-09-21 00:00:00,100.00,203.00
C00697441,WIN THE ERA PAC,AMHERST,MA,SELF-EMPLOYED,2019-09-30 00:00:00,10.00,213.00
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-02 00:00:00,5.00,444.91
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-07 00:00:00,5.00,485.81
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-19 00:00:00,2.70,472.60
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-17 00:00:00,100.00,2264.00
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-24 00:00:00,100.00,2364.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-20 00:00:00,27.00,327.94
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-05 00:00:00,750.00,875.00
C00696948,BERNIE 2020,AMHERST,MA,CAPACIDAD,2020-02-14 00:00:00,9.36,239.62
C00696948,BERNIE 2020,AMHERST,MA,CAPACIDAD,2020-02-19 00:00:00,15.00,254.62
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-10 00:00:00,2.70,466.90
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-10 00:00:00,27.00,466.90
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-22 00:00:00,2.70,645.10
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-24 00:00:00,10.00,655.10
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-27 00:00:00,2.70,687.50
C00697441,WIN THE ERA PAC,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-07 00:00:00,10.00,218.00
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-07 00:00:00,2.70,227.84
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-29 00:00:00,6.00,294.94
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,25.00,430.20
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS AMHERST,2020-02-22 00:00:00,5.00,354.48
C00697441,WIN THE ERA PAC,AMHERST,MA,REDPATIVE,2020-02-03 00:00:00,50.00,349.00
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS AMHERST,2020-02-09 00:00:00,10.00,316.48
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-04 00:00:00,20.00,1248.74
